ensg	ensp	name
ENSMUSG00000024826	ENSMUSP00000113465 	Dpf2
ENSMUSG00000032030	ENSMUSP00000113490 	Cul5
ENSMUSG00000038187	ENSMUSP00000113496 	Btbd10
ENSMUSG00000040550	ENSMUSP00000113553 	Otud6b
ENSMUSG00000039753	ENSMUSP00000113557 	Fbxl5
ENSMUSG00000047237	ENSMUSP00000113597 	Fbxw21
ENSMUSG00000035011	ENSMUSP00000113612 	Zbtb7a
ENSMUSG00000038187	ENSMUSP00000113632 	Btbd10
ENSMUSG00000029203	ENSMUSP00000113645 	Ube2k
ENSMUSG00000030031	ENSMUSP00000113739 	Kbtbd8
ENSMUSG00000005936	ENSMUSP00000113740 	Kctd20
ENSMUSG00000032850	ENSMUSP00000113749 	Rnft2
ENSMUSG00000042514	ENSMUSP00000113755 	Klhl14
ENSMUSG00000051727	ENSMUSP00000113765 	Kctd14
ENSMUSG00000031667	ENSMUSP00000113769 	Aktip
ENSMUSG00000035011	ENSMUSP00000113787 	Zbtb7a
ENSMUSG00000038429	ENSMUSP00000114000 	Usp5
ENSMUSG00000026705	ENSMUSP00000114044 	Klhl20
ENSMUSG00000029475	ENSMUSP00000114049 	Kdm2b
ENSMUSG00000029475	ENSMUSP00000114052 	Kdm2b
ENSMUSG00000031201	ENSMUSP00000114057 	Brcc3
ENSMUSG00000025616	ENSMUSP00000114058 	Usp16
ENSMUSG00000054814	ENSMUSP00000114060 	Usp46
ENSMUSG00000032507	ENSMUSP00000114075 	Fbxl2
ENSMUSG00000025340	ENSMUSP00000114103 	Rabgef1
ENSMUSG00000038695	ENSMUSP00000114105 	Josd2
ENSMUSG00000022750	ENSMUSP00000114115 	Klhl22
ENSMUSG00000058317	ENSMUSP00000114162 	Ube2e2
ENSMUSG00000043262	ENSMUSP00000114168 	Uevld
ENSMUSG00000023286	ENSMUSP00000114235 	Ube2j2
ENSMUSG00000034928	ENSMUSP00000114259 	Rnf44
ENSMUSG00000024294	ENSMUSP00000114289 	Mib1
ENSMUSG00000040433	ENSMUSP00000114300 	Zbtb38
ENSMUSG00000072889	ENSMUSP00000114355 	Nfxl1
ENSMUSG00000037990	ENSMUSP00000114368 	Sh3rf3
ENSMUSG00000054814	ENSMUSP00000114395 	Usp46
ENSMUSG00000035011	ENSMUSP00000114470 	Zbtb7a
ENSMUSG00000034327	ENSMUSP00000114489 	Kctd9
ENSMUSG00000018474	ENSMUSP00000114520 	Chd3
ENSMUSG00000024457	ENSMUSP00000114565 	Trim26
ENSMUSG00000029001	ENSMUSP00000114571 	Fbxo44
ENSMUSG00000003421	ENSMUSP00000114617 	Nosip
ENSMUSG00000033653	ENSMUSP00000114719 	Vps8
ENSMUSG00000028952	ENSMUSP00000114726 	Zbtb48
ENSMUSG00000078923	ENSMUSP00000114764 	Ube2v1
ENSMUSG00000040415	ENSMUSP00000114776 	Dtx3
ENSMUSG00000036989	ENSMUSP00000114822 	Trim3
ENSMUSG00000024807	ENSMUSP00000114843 	Syvn1
ENSMUSG00000040749	ENSMUSP00000114867 	Siah1b
ENSMUSG00000024457	ENSMUSP00000114896 	Trim26
ENSMUSG00000038695	ENSMUSP00000114900 	Josd2
ENSMUSG00000024807	ENSMUSP00000114960 	Syvn1
ENSMUSG00000026771	ENSMUSP00000114974 	Spopl
ENSMUSG00000056153	ENSMUSP00000114993 	Socs6
ENSMUSG00000070327	ENSMUSP00000115063 	Rnf213
ENSMUSG00000002222	ENSMUSP00000115130 	Rmnd5a
ENSMUSG00000056342	ENSMUSP00000115168 	Usp34
ENSMUSG00000055850	ENSMUSP00000115187 	Rnf181
ENSMUSG00000024767	ENSMUSP00000115195 	Otub1
ENSMUSG00000029922	ENSMUSP00000115231 	Mkrn1
ENSMUSG00000033313	ENSMUSP00000115366 	Fbxl8
ENSMUSG00000048696	ENSMUSP00000115410 	Mex3d
ENSMUSG00000028042	ENSMUSP00000115425 	Zbtb7b
ENSMUSG00000013878	ENSMUSP00000115452 	Rnf170
ENSMUSG00000025702	ENSMUSP00000115510 	March8
ENSMUSG00000029127	ENSMUSP00000115513 	Zbtb49
ENSMUSG00000022684	ENSMUSP00000115585 	Bfar
ENSMUSG00000013878	ENSMUSP00000115588 	Rnf170
ENSMUSG00000033233	ENSMUSP00000115669 	Trim45
ENSMUSG00000021203	ENSMUSP00000115673 	Otub2
ENSMUSG00000018750	ENSMUSP00000115687 	Zbtb4
ENSMUSG00000066036	ENSMUSP00000115711 	Ubr4
ENSMUSG00000058317	ENSMUSP00000115738 	Ube2e2
ENSMUSG00000028277	ENSMUSP00000115757 	Ube2j1
ENSMUSG00000028557	ENSMUSP00000115779 	Rnf11
ENSMUSG00000014074	ENSMUSP00000115807 	Rnf168
ENSMUSG00000048175	ENSMUSP00000115813 	Asb8
ENSMUSG00000022124	ENSMUSP00000115843 	Fbxl3
ENSMUSG00000016940	ENSMUSP00000115862 	Kctd2
ENSMUSG00000027993	ENSMUSP00000115914 	Trim2
ENSMUSG00000013878	ENSMUSP00000115959 	Rnf170
ENSMUSG00000022124	ENSMUSP00000116044 	Fbxl3
ENSMUSG00000072244	ENSMUSP00000116233 	Trim6
ENSMUSG00000025616	ENSMUSP00000116323 	Usp16
ENSMUSG00000028952	ENSMUSP00000116423 	Zbtb48
ENSMUSG00000078923	ENSMUSP00000116578 	Ube2v1
ENSMUSG00000021156	ENSMUSP00000116635 	Zmynd11
ENSMUSG00000057143	ENSMUSP00000116775 	Trim12c
ENSMUSG00000036986	ENSMUSP00000116787 	Pml
ENSMUSG00000037463	ENSMUSP00000116838 	Fbxo27
ENSMUSG00000034928	ENSMUSP00000116850 	Rnf44
ENSMUSG00000027364	ENSMUSP00000116873 	Usp50
ENSMUSG00000026977	ENSMUSP00000116925 	March7
ENSMUSG00000026171	ENSMUSP00000116973 	Rnf25
ENSMUSG00000029001	ENSMUSP00000117013 	Fbxo44
ENSMUSG00000029228	ENSMUSP00000117021 	Lnx1
ENSMUSG00000029127	ENSMUSP00000117174 	Zbtb49
ENSMUSG00000078218	ENSMUSP00000117303 	Gm3706
ENSMUSG00000032309	ENSMUSP00000117341 	Fbxo22
ENSMUSG00000021156	ENSMUSP00000117375 	Zmynd11
ENSMUSG00000021200	ENSMUSP00000117595 	Asb2
ENSMUSG00000048814	ENSMUSP00000117600 	Lonrf2
ENSMUSG00000056900	ENSMUSP00000117605 	Usp13
ENSMUSG00000047648	ENSMUSP00000117687 	Fbxo30
ENSMUSG00000022124	ENSMUSP00000117701 	Fbxl3
ENSMUSG00000090083	ENSMUSP00000117838 	Rnf8
ENSMUSG00000090173	ENSMUSP00000117872 	Fbxw10
ENSMUSG00000043279	ENSMUSP00000117874 	Trim56
ENSMUSG00000029127	ENSMUSP00000117913 	Zbtb49
ENSMUSG00000038822	ENSMUSP00000117985 	Hace1
ENSMUSG00000021156	ENSMUSP00000118002 	Zmynd11
ENSMUSG00000018750	ENSMUSP00000118027 	Zbtb4
ENSMUSG00000025597	ENSMUSP00000118072 	Klhl4
ENSMUSG00000047098	ENSMUSP00000118215 	Rnf31
ENSMUSG00000020790	ENSMUSP00000118252 	Ankfy1
ENSMUSG00000026739	ENSMUSP00000118273 	Bmi1
ENSMUSG00000058317	ENSMUSP00000118321 	Ube2e2
ENSMUSG00000028277	ENSMUSP00000118333 	Ube2j1
ENSMUSG00000066892	ENSMUSP00000118369 	Fbxl12
ENSMUSG00000024457	ENSMUSP00000118388 	Trim26
ENSMUSG00000089739	ENSMUSP00000118416 	Gm20431
ENSMUSG00000038611	ENSMUSP00000118425 	Phrf1
ENSMUSG00000024457	ENSMUSP00000118438 	Trim26
ENSMUSG00000034928	ENSMUSP00000118474 	Rnf44
ENSMUSG00000038822	ENSMUSP00000118554 	Hace1
ENSMUSG00000022761	ENSMUSP00000118569 	Lztr1
ENSMUSG00000029458	ENSMUSP00000118574 	Brap
ENSMUSG00000027466	ENSMUSP00000118592 	Rbck1
ENSMUSG00000001054	ENSMUSP00000118594 	Rmnd5b
ENSMUSG00000040350	ENSMUSP00000118669 	Trim7
ENSMUSG00000013878	ENSMUSP00000118689 	Rnf170
ENSMUSG00000022750	ENSMUSP00000118696 	Klhl22
ENSMUSG00000022269	ENSMUSP00000118729 	March11
ENSMUSG00000026739	ENSMUSP00000118730 	Bmi1
ENSMUSG00000020790	ENSMUSP00000118751 	Ankfy1
ENSMUSG00000056153	ENSMUSP00000118764 	Socs6
ENSMUSG00000040365	ENSMUSP00000118789 	Trim41
ENSMUSG00000072244	ENSMUSP00000118859 	Trim6
ENSMUSG00000027993	ENSMUSP00000118888 	Trim2
ENSMUSG00000054792	ENSMUSP00000118891 	Klhl18
ENSMUSG00000036986	ENSMUSP00000118955 	Pml
ENSMUSG00000021156	ENSMUSP00000118964 	Zmynd11
ENSMUSG00000048047	ENSMUSP00000118993 	Zbtb33
ENSMUSG00000020883	ENSMUSP00000119003 	Fbxl20
ENSMUSG00000021277	ENSMUSP00000119010 	Traf3
ENSMUSG00000066892	ENSMUSP00000119124 	Fbxl12
ENSMUSG00000060441	ENSMUSP00000119127 	Trim5
ENSMUSG00000022750	ENSMUSP00000119191 	Klhl22
ENSMUSG00000026854	ENSMUSP00000119197 	Usp20
ENSMUSG00000025340	ENSMUSP00000119245 	Rabgef1
ENSMUSG00000042766	ENSMUSP00000119270 	Trim46
ENSMUSG00000031667	ENSMUSP00000119277 	Aktip
ENSMUSG00000026739	ENSMUSP00000119331 	Bmi1
ENSMUSG00000069114	ENSMUSP00000119386 	Zbtb10
ENSMUSG00000034552	ENSMUSP00000119439 	Zswim2
ENSMUSG00000048175	ENSMUSP00000119481 	Asb8
ENSMUSG00000051675	ENSMUSP00000119579 	Trim32
ENSMUSG00000028793	ENSMUSP00000119611 	Rnf19b
ENSMUSG00000003199	ENSMUSP00000119745 	Mpnd
ENSMUSG00000034317	ENSMUSP00000119748 	Trim59
ENSMUSG00000013878	ENSMUSP00000119906 	Rnf170
ENSMUSG00000036989	ENSMUSP00000119910 	Trim3
ENSMUSG00000072244	ENSMUSP00000119932 	Trim6
ENSMUSG00000090115	ENSMUSP00000120034 	Usp49
ENSMUSG00000040433	ENSMUSP00000120040 	Zbtb38
ENSMUSG00000024826	ENSMUSP00000120125 	Dpf2
ENSMUSG00000000731	ENSMUSP00000120150 	Aire
ENSMUSG00000053483	ENSMUSP00000120161 	Usp21
ENSMUSG00000038685	ENSMUSP00000120162 	Rtel1
ENSMUSG00000026932	ENSMUSP00000120198 	Nacc2
ENSMUSG00000005575	ENSMUSP00000120234 	Ube2m
ENSMUSG00000034317	ENSMUSP00000120270 	Trim59
ENSMUSG00000005936	ENSMUSP00000120301 	Kctd20
ENSMUSG00000039753	ENSMUSP00000120338 	Fbxl5
ENSMUSG00000055401	ENSMUSP00000120431 	Fbxo6
ENSMUSG00000034327	ENSMUSP00000120440 	Kctd9
ENSMUSG00000022269	ENSMUSP00000120622 	March11
ENSMUSG00000022124	ENSMUSP00000120691 	Fbxl3
ENSMUSG00000020883	ENSMUSP00000120709 	Fbxl20
ENSMUSG00000056342	ENSMUSP00000120747 	Usp34
ENSMUSG00000003344	ENSMUSP00000120751 	Btbd2
ENSMUSG00000038611	ENSMUSP00000120759 	Phrf1
ENSMUSG00000003344	ENSMUSP00000120780 	Btbd2
ENSMUSG00000055401	ENSMUSP00000120801 	Fbxo6
ENSMUSG00000001786	ENSMUSP00000120840 	Fbxo7
ENSMUSG00000014402	ENSMUSP00000120856 	Tsg101
ENSMUSG00000043929	ENSMUSP00000120863 	Klhl15
ENSMUSG00000029001	ENSMUSP00000120874 	Fbxo44
ENSMUSG00000037990	ENSMUSP00000120938 	Sh3rf3
ENSMUSG00000027993	ENSMUSP00000120981 	Trim2
ENSMUSG00000035011	ENSMUSP00000120987 	Zbtb7a
ENSMUSG00000026788	ENSMUSP00000120989 	Zbtb43
ENSMUSG00000027993	ENSMUSP00000121055 	Trim2
ENSMUSG00000018474	ENSMUSP00000121192 	Chd3
ENSMUSG00000005371	ENSMUSP00000121206 	Fbxo11
ENSMUSG00000020027	ENSMUSP00000121305 	Socs2
ENSMUSG00000014402	ENSMUSP00000121314 	Tsg101
ENSMUSG00000000317	ENSMUSP00000121365 	Bcl6b
ENSMUSG00000055401	ENSMUSP00000121379 	Fbxo6
ENSMUSG00000036986	ENSMUSP00000121380 	Pml
ENSMUSG00000048175	ENSMUSP00000121383 	Asb8
ENSMUSG00000038685	ENSMUSP00000121400 	Rtel1
ENSMUSG00000044308	ENSMUSP00000121401 	Ubr3
ENSMUSG00000034110	ENSMUSP00000121490 	Kctd7
ENSMUSG00000028042	ENSMUSP00000121498 	Zbtb7b
ENSMUSG00000029922	ENSMUSP00000121563 	Mkrn1
ENSMUSG00000025939	ENSMUSP00000121573 	Ube2w
ENSMUSG00000027364	ENSMUSP00000121578 	Usp50
ENSMUSG00000029686	ENSMUSP00000121608 	Cul1
ENSMUSG00000018750	ENSMUSP00000121694 	Zbtb4
ENSMUSG00000054920	ENSMUSP00000121731 	Klhl5
ENSMUSG00000040433	ENSMUSP00000121753 	Zbtb38
ENSMUSG00000027439	ENSMUSP00000121799 	Gzf1
ENSMUSG00000040433	ENSMUSP00000121871 	Zbtb38
ENSMUSG00000026739	ENSMUSP00000121876 	Bmi1
ENSMUSG00000024807	ENSMUSP00000121885 	Syvn1
ENSMUSG00000078627	ENSMUSP00000121919 	March10
ENSMUSG00000051675	ENSMUSP00000121949 	Trim32
ENSMUSG00000028960	ENSMUSP00000122020 	Ube4b
ENSMUSG00000031229	ENSMUSP00000122034 	Atrx
ENSMUSG00000029127	ENSMUSP00000122109 	Zbtb49
ENSMUSG00000022750	ENSMUSP00000122145 	Klhl22
ENSMUSG00000000731	ENSMUSP00000122190 	Aire
ENSMUSG00000032376	ENSMUSP00000122199 	Usp3
ENSMUSG00000031201	ENSMUSP00000122330 	Brcc3
ENSMUSG00000030509	ENSMUSP00000122395 	Asb7
ENSMUSG00000029203	ENSMUSP00000122471 	Ube2k
ENSMUSG00000052949	ENSMUSP00000122483 	Rnf157
ENSMUSG00000005575	ENSMUSP00000122638 	Ube2m
ENSMUSG00000000731	ENSMUSP00000122659 	Aire
ENSMUSG00000005936	ENSMUSP00000122690 	Kctd20
ENSMUSG00000029686	ENSMUSP00000122702 	Cul1
ENSMUSG00000026788	ENSMUSP00000122729 	Zbtb43
ENSMUSG00000033909	ENSMUSP00000122761 	Usp36
ENSMUSG00000024750	ENSMUSP00000122782 	Zfand5
ENSMUSG00000036986	ENSMUSP00000122854 	Pml
ENSMUSG00000031229	ENSMUSP00000122875 	Atrx
ENSMUSG00000024294	ENSMUSP00000122879 	Mib1
ENSMUSG00000024767	ENSMUSP00000122945 	Otub1
ENSMUSG00000049657	ENSMUSP00000122991 	Zbtb5
ENSMUSG00000031201	ENSMUSP00000123031 	Brcc3
ENSMUSG00000038685	ENSMUSP00000123039 	Rtel1
ENSMUSG00000031446	ENSMUSP00000123074 	Cul4a
ENSMUSG00000031229	ENSMUSP00000123085 	Atrx
ENSMUSG00000055401	ENSMUSP00000123132 	Fbxo6
ENSMUSG00000043411	ENSMUSP00000123154 	Usp48
ENSMUSG00000034928	ENSMUSP00000123198 	Rnf44
ENSMUSG00000038695	ENSMUSP00000123205 	Josd2
ENSMUSG00000034377	ENSMUSP00000123218 	Tulp4
ENSMUSG00000000266	ENSMUSP00000123221 	Mid2
ENSMUSG00000058446	ENSMUSP00000123316 	Znrf2
ENSMUSG00000087509	ENSMUSP00000123338 	Gm2863
ENSMUSG00000028042	ENSMUSP00000123348 	Zbtb7b
ENSMUSG00000042766	ENSMUSP00000123533 	Trim46
ENSMUSG00000024750	ENSMUSP00000123555 	Zfand5
ENSMUSG00000031826	ENSMUSP00000123590 	Usp10
ENSMUSG00000041000	ENSMUSP00000123646 	Trim62
ENSMUSG00000014164	ENSMUSP00000123701 	Klhl3
ENSMUSG00000042790	ENSMUSP00000123754 	Rnf214
ENSMUSG00000089696	ENSMUSP00000123868 	Gm4778
ENSMUSG00000024231	ENSMUSP00000123903 	Cul2
ENSMUSG00000053128	ENSMUSP00000123938 	Rnf26
ENSMUSG00000029130	ENSMUSP00000123952 	Rnf32
ENSMUSG00000042790	ENSMUSP00000123995 	Rnf214
ENSMUSG00000054770	ENSMUSP00000124053 	Kctd18
ENSMUSG00000022710	ENSMUSP00000124093 	Usp7
ENSMUSG00000022708	ENSMUSP00000124126 	Zbtb20
ENSMUSG00000003199	ENSMUSP00000124128 	Mpnd
ENSMUSG00000022708	ENSMUSP00000124189 	Zbtb20
ENSMUSG00000038876	ENSMUSP00000124215 	Rnf146
ENSMUSG00000038876	ENSMUSP00000124288 	Rnf146
ENSMUSG00000033287	ENSMUSP00000124290 	Kctd17
ENSMUSG00000029634	ENSMUSP00000124293 	Rnf6
ENSMUSG00000042790	ENSMUSP00000124296 	Rnf214
ENSMUSG00000022710	ENSMUSP00000124382 	Usp7
ENSMUSG00000021189	ENSMUSP00000124419 	Atxn3
ENSMUSG00000021712	ENSMUSP00000124425 	Trim23
ENSMUSG00000033004	ENSMUSP00000124443 	Mycbp2
ENSMUSG00000047013	ENSMUSP00000124524 	Fbxo41
ENSMUSG00000041528	ENSMUSP00000124548 	Rnf123
ENSMUSG00000053128	ENSMUSP00000124568 	Rnf26
ENSMUSG00000033004	ENSMUSP00000124601 	Mycbp2
ENSMUSG00000003199	ENSMUSP00000124644 	Mpnd
ENSMUSG00000029130	ENSMUSP00000124657 	Rnf32
ENSMUSG00000033004	ENSMUSP00000124710 	Mycbp2
ENSMUSG00000047013	ENSMUSP00000124754 	Fbxo41
ENSMUSG00000038876	ENSMUSP00000124772 	Rnf146
ENSMUSG00000038876	ENSMUSP00000124814 	Rnf146
ENSMUSG00000024792	ENSMUSP00000124857 	Zfpl1
ENSMUSG00000007817	ENSMUSP00000124863 	Zmiz1
ENSMUSG00000040423	ENSMUSP00000124871 	Rc3h1
ENSMUSG00000052557	ENSMUSP00000124904 	Gan
ENSMUSG00000058975	ENSMUSP00000124938 	Kcnc1
ENSMUSG00000074424	ENSMUSP00000124942 	Gm10696
ENSMUSG00000022708	ENSMUSP00000125016 	Zbtb20
ENSMUSG00000021189	ENSMUSP00000125082 	Atxn3
ENSMUSG00000024792	ENSMUSP00000125085 	Zfpl1
ENSMUSG00000054770	ENSMUSP00000125153 	Kctd18
ENSMUSG00000024792	ENSMUSP00000125176 	Zfpl1
ENSMUSG00000022708	ENSMUSP00000125233 	Zbtb20
ENSMUSG00000054770	ENSMUSP00000125245 	Kctd18
ENSMUSG00000043467	ENSMUSP00000125253 	Zbtb37
ENSMUSG00000090268	ENSMUSP00000125267 	Gm5286
ENSMUSG00000021189	ENSMUSP00000125378 	Atxn3
ENSMUSG00000024231	ENSMUSP00000125403 	Cul2
ENSMUSG00000043467	ENSMUSP00000125417 	Zbtb37
ENSMUSG00000033287	ENSMUSP00000125421 	Kctd17
ENSMUSG00000024792	ENSMUSP00000125459 	Zfpl1
ENSMUSG00000003199	ENSMUSP00000125535 	Mpnd
ENSMUSG00000033287	ENSMUSP00000125574 	Kctd17
ENSMUSG00000047013	ENSMUSP00000125671 	Fbxo41
ENSMUSG00000033287	ENSMUSP00000125680 	Kctd17
ENSMUSG00000056144	ENSMUSP00000125728 	Trim34a
ENSMUSG00000033287	ENSMUSP00000125737 	Kctd17
ENSMUSG00000041528	ENSMUSP00000125745 	Rnf123
ENSMUSG00000028101	ENSMUSP00000125747 	Pias3
ENSMUSG00000027364	ENSMUSP00000125794 	Usp50
ENSMUSG00000066036	ENSMUSP00000125800 	Ubr4
ENSMUSG00000090112	ENSMUSP00000125849 	Shprh
ENSMUSG00000040455	ENSMUSP00000125982 	Usp45
ENSMUSG00000034343	ENSMUSP00000126173 	Ube2f
ENSMUSG00000060450	ENSMUSP00000126205 	Rnf14
ENSMUSG00000043279	ENSMUSP00000126234 	Trim56
ENSMUSG00000058446	ENSMUSP00000126411 	Znrf2
ENSMUSG00000039738	ENSMUSP00000126423 	Slx4
ENSMUSG00000040374	ENSMUSP00000126445 	Pxmp3
ENSMUSG00000014074	ENSMUSP00000126484 	Rnf168
ENSMUSG00000022106	ENSMUSP00000126510 	Rcbtb2
ENSMUSG00000025234	ENSMUSP00000126531 	Arih1
ENSMUSG00000029001	ENSMUSP00000126551 	Fbxo44
ENSMUSG00000079162	ENSMUSP00000126594 	Trim43b
ENSMUSG00000024776	ENSMUSP00000126609 	Stambpl1
ENSMUSG00000004364	ENSMUSP00000126630 	Cul3
ENSMUSG00000033545	ENSMUSP00000126684 	Znrf1
ENSMUSG00000035299	ENSMUSP00000126746 	Mid1
ENSMUSG00000044646	ENSMUSP00000126808 	Zbtb7c
ENSMUSG00000059585	ENSMUSP00000126839 	Ube2nl
ENSMUSG00000022106	ENSMUSP00000126898 	Rcbtb2
ENSMUSG00000029922	ENSMUSP00000126940 	Mkrn1
ENSMUSG00000018537	ENSMUSP00000126967 	Pcgf2
ENSMUSG00000014074	ENSMUSP00000126971 	Rnf168
ENSMUSG00000072476	ENSMUSP00000126976 	Gm9008
ENSMUSG00000033417	ENSMUSP00000127014 	2700078E11Rik
ENSMUSG00000021071	ENSMUSP00000127081 	Trim9
ENSMUSG00000032578	ENSMUSP00000127175 	Cish
ENSMUSG00000040455	ENSMUSP00000127194 	Usp45
ENSMUSG00000058498	ENSMUSP00000127196 	Rnf207
ENSMUSG00000022750	ENSMUSP00000127227 	Klhl22
ENSMUSG00000047098	ENSMUSP00000127238 	Rnf31
ENSMUSG00000002803	ENSMUSP00000127286 	Btbd6
ENSMUSG00000062202	ENSMUSP00000127300 	Btbd9
ENSMUSG00000026854	ENSMUSP00000127388 	Usp20
ENSMUSG00000022106	ENSMUSP00000127397 	Rcbtb2
ENSMUSG00000090693	ENSMUSP00000127527 	Trim43c
ENSMUSG00000035299	ENSMUSP00000127536 	Mid1
ENSMUSG00000074903	ENSMUSP00000127540 	Gm2058
ENSMUSG00000025730	ENSMUSP00000127546 	Rab40c
ENSMUSG00000079557	ENSMUSP00000127601 	March2
ENSMUSG00000023286	ENSMUSP00000127712 	Ube2j2
ENSMUSG00000028696	ENSMUSP00000127742 	Ipp
ENSMUSG00000071661	ENSMUSP00000127746 	Zbtb3
ENSMUSG00000031201	ENSMUSP00000127772 	Brcc3
ENSMUSG00000040433	ENSMUSP00000127819 	Zbtb38
ENSMUSG00000032405	ENSMUSP00000127826 	Pias1
ENSMUSG00000025730	ENSMUSP00000127868 	Rab40c
ENSMUSG00000026914	ENSMUSP00000127873 	Psmd14
ENSMUSG00000019944	ENSMUSP00000127904 	Rhobtb1
ENSMUSG00000026854	ENSMUSP00000127911 	Usp20
ENSMUSG00000033545	ENSMUSP00000127956 	Znrf1
ENSMUSG00000092097	ENSMUSP00000127997 	Gm5819
ENSMUSG00000029203	ENSMUSP00000128041 	Ube2k
ENSMUSG00000026914	ENSMUSP00000128069 	Psmd14
ENSMUSG00000036225	ENSMUSP00000128070 	Kctd1
ENSMUSG00000000365	ENSMUSP00000128096 	Rnf17
ENSMUSG00000035299	ENSMUSP00000128176 	Mid1
ENSMUSG00000000439	ENSMUSP00000128201 	Mkrn2
ENSMUSG00000041180	ENSMUSP00000128387 	Hectd2
ENSMUSG00000041058	ENSMUSP00000128397 	Wwp1
ENSMUSG00000031930	ENSMUSP00000128442 	Wwp2
ENSMUSG00000056459	ENSMUSP00000128471 	Zbtb25
ENSMUSG00000035235	ENSMUSP00000128509 	Trim13
ENSMUSG00000028309	ENSMUSP00000128546 	Rnf20
ENSMUSG00000006676	ENSMUSP00000128573 	Usp19
ENSMUSG00000022106	ENSMUSP00000128579 	Rcbtb2
ENSMUSG00000016308	ENSMUSP00000128584 	Ube2a
ENSMUSG00000047496	ENSMUSP00000128632 	Rnf152
ENSMUSG00000028986	ENSMUSP00000128663 	Klhl7
ENSMUSG00000034391	ENSMUSP00000128708 	Fbxo15
ENSMUSG00000029634	ENSMUSP00000128774 	Rnf6
ENSMUSG00000020307	ENSMUSP00000128806 	Cdc34
ENSMUSG00000040455	ENSMUSP00000128859 	Usp45
ENSMUSG00000026311	ENSMUSP00000128876 	Asb1
ENSMUSG00000066639	ENSMUSP00000129036 	1700001J11Rik
ENSMUSG00000021752	ENSMUSP00000129059 	Kctd6
ENSMUSG00000040102	ENSMUSP00000129099 	Klhdc5
ENSMUSG00000039701	ENSMUSP00000129148 	Usp53
ENSMUSG00000042350	ENSMUSP00000129213 	1110018G07Rik
ENSMUSG00000067399	ENSMUSP00000129255 	Trim43a
ENSMUSG00000036225	ENSMUSP00000129266 	Kctd1
ENSMUSG00000018363	ENSMUSP00000129269 	Smurf2
ENSMUSG00000040374	ENSMUSP00000129311 	Pxmp3
ENSMUSG00000020027	ENSMUSP00000129331 	Socs2
ENSMUSG00000029640	ENSMUSP00000129336 	Usp12
ENSMUSG00000058498	ENSMUSP00000129400 	Rnf207
ENSMUSG00000043673	ENSMUSP00000129412 	Kcns3
ENSMUSG00000050428	ENSMUSP00000129427 	Fbxo46
ENSMUSG00000091907	ENSMUSP00000129437 	Gm9107
ENSMUSG00000028986	ENSMUSP00000129461 	Klhl7
ENSMUSG00000055707	ENSMUSP00000129607 	Klhl26
ENSMUSG00000032030	ENSMUSP00000129661 	Cul5
ENSMUSG00000045246	ENSMUSP00000129687 	Kcng4
ENSMUSG00000036309	ENSMUSP00000129711 	Skp1a
ENSMUSG00000043008	ENSMUSP00000129721 	Klhl6
ENSMUSG00000045333	ENSMUSP00000129724 	Zfp423
ENSMUSG00000043929	ENSMUSP00000129734 	Klhl15
ENSMUSG00000033949	ENSMUSP00000129771 	Trim36
ENSMUSG00000027598	ENSMUSP00000129778 	Itch
ENSMUSG00000090799	ENSMUSP00000129810 	Klhl33
ENSMUSG00000048911	ENSMUSP00000129843 	Rnf24
ENSMUSG00000033233	ENSMUSP00000129861 	Trim45
ENSMUSG00000024589	ENSMUSP00000129912 	Nedd4l
ENSMUSG00000043467	ENSMUSP00000129965 	Zbtb37
ENSMUSG00000037536	ENSMUSP00000130036 	Fbxo34
ENSMUSG00000078578	ENSMUSP00000130096 	Ube2d3
ENSMUSG00000025050	ENSMUSP00000130161 	Pcgf6
ENSMUSG00000022106	ENSMUSP00000130168 	Rcbtb2
ENSMUSG00000055401	ENSMUSP00000130188 	Fbxo6
ENSMUSG00000036913	ENSMUSP00000130343 	Trim67
ENSMUSG00000030598	ENSMUSP00000130422 	Fbxo17
ENSMUSG00000049600	ENSMUSP00000130439 	Zbtb45
ENSMUSG00000046962	ENSMUSP00000130441 	Zfp295
ENSMUSG00000028960	ENSMUSP00000130472 	Ube4b
ENSMUSG00000021898	ENSMUSP00000130473 	Asb14
ENSMUSG00000092083	ENSMUSP00000130540 	Kcnb2
ENSMUSG00000069678	ENSMUSP00000130614 	Pcgf1
ENSMUSG00000062785	ENSMUSP00000130620 	Kcnc3
ENSMUSG00000030921	ENSMUSP00000130635 	Trim30a
ENSMUSG00000026311	ENSMUSP00000130664 	Asb1
ENSMUSG00000034177	ENSMUSP00000130685 	Rnf43
ENSMUSG00000004364	ENSMUSP00000130738 	Cul3
ENSMUSG00000043008	ENSMUSP00000130755 	Klhl6
ENSMUSG00000034532	ENSMUSP00000130805 	Fbxo16
ENSMUSG00000051648	ENSMUSP00000130831 	Kctd19
ENSMUSG00000036782	ENSMUSP00000130882 	Klhl13
ENSMUSG00000035949	ENSMUSP00000130889 	Fbxw2
ENSMUSG00000054770	ENSMUSP00000130952 	Kctd18
ENSMUSG00000030061	ENSMUSP00000130954 	Uba3
ENSMUSG00000074781	ENSMUSP00000130955 	Ube2n
ENSMUSG00000003308	ENSMUSP00000131029 	Keap1
ENSMUSG00000048520	ENSMUSP00000131042 	Fbxl13
ENSMUSG00000024317	ENSMUSP00000131044 	Rnf138
