ensg	ensp	name
ENSG00000011332	ENSP00000391884 	DPF1
ENSG00000226437	ENSP00000391917 	TRIM39
ENSG00000161594	ENSP00000391983 	KLHL10
ENSG00000083799	ENSP00000392025 	CYLD
ENSG00000224994	ENSP00000392130 	TRIM39
ENSG00000170035	ENSP00000392191 	UBE2E3
ENSG00000156273	ENSP00000392202 	BACH1
ENSG00000107872	ENSP00000392215 	FBXL15
ENSG00000138376	ENSP00000392245 	BARD1
ENSG00000138081	ENSP00000392272 	FBXO11
ENSG00000136161	ENSP00000392327 	RCBTB2
ENSG00000234196	ENSP00000392328 	ZBTB12
ENSG00000072609	ENSP00000392395 	CHFR
ENSG00000236967	ENSP00000392508 	RNF39
ENSG00000091073	ENSP00000392545 	DTX2
ENSG00000121440	ENSP00000392657 	PDZRN3
ENSG00000234495	ENSP00000392787 	TRIM27
ENSG00000182247	ENSP00000392800 	UBE2E2
ENSG00000230230	ENSP00000392805 	TRIM26
ENSG00000223638	ENSP00000392936 	RFPL4A
ENSG00000228881	ENSP00000393011 	TRIM26
ENSG00000132256	ENSP00000393052 	TRIM5
ENSG00000170142	ENSP00000393088 	UBE2E1
ENSG00000100221	ENSP00000393131 	JOSD1
ENSG00000141665	ENSP00000393154 	FBXO15
ENSG00000229929	ENSP00000393186 	TRIM39
ENSG00000132274	ENSP00000393250 	TRIM22
ENSG00000147548	ENSP00000393284 	WHSC1L1
ENSG00000160087	ENSP00000393301 	UBE2J2
ENSG00000102858	ENSP00000393311 	MGRN1
ENSG00000049759	ENSP00000393395 	NEDD4L
ENSG00000144357	ENSP00000393478 	UBR3
ENSG00000229253	ENSP00000393514 	ZBTB22
ENSG00000184182	ENSP00000393515 	UBE2F
ENSG00000170035	ENSP00000393533 	UBE2E3
ENSG00000227171	ENSP00000393560 	RNF39
ENSG00000237192	ENSP00000393576 	TRIM10
ENSG00000115760	ENSP00000393596 	BIRC6
ENSG00000157450	ENSP00000393641 	RNF111
ENSG00000116396	ENSP00000393655 	KCNC4
ENSG00000135913	ENSP00000393662 	USP37
ENSG00000228001	ENSP00000393674 	TRIM40
ENSG00000182670	ENSP00000393681 	TTC3
ENSG00000230230	ENSP00000393753 	TRIM26
ENSG00000227472	ENSP00000393787 	TRIM10
ENSG00000226060	ENSP00000393827 	TRIM26
ENSG00000143207	ENSP00000393956 	RFWD2
ENSG00000235025	ENSP00000393976 	TRIM10
ENSG00000102043	ENSP00000394003 	MTMR8
ENSG00000159069	ENSP00000394011 	FBXW5
ENSG00000026559	ENSP00000394075 	KCNG1
ENSG00000026559	ENSP00000394093 	KCNG1
ENSG00000178974	ENSP00000394117 	FBXO34
ENSG00000085982	ENSP00000394154 	USP40
ENSG00000229253	ENSP00000394349 	ZBTB22
ENSG00000226437	ENSP00000394353 	TRIM39
ENSG00000231641	ENSP00000394371 	TRIM26
ENSG00000153885	ENSP00000394390 	KCTD15
ENSG00000231002	ENSP00000394421 	TRIM26
ENSG00000233436	ENSP00000394472 	BTBD18
ENSG00000170153	ENSP00000394581 	RNF150
ENSG00000224994	ENSP00000394599 	TRIM39
ENSG00000140464	ENSP00000394642 	PML
ENSG00000233931	ENSP00000394748 	TRIM40
ENSG00000204599	ENSP00000394768 	TRIM39
ENSG00000114796	ENSP00000395012 	KLHL24
ENSG00000124900	ENSP00000395086 	SPRYD5
ENSG00000100023	ENSP00000395181 	PPIL2
ENSG00000173276	ENSP00000395186 	ZNF295
ENSG00000232839	ENSP00000395224 	TRIM39
ENSG00000101966	ENSP00000395230 	XIAP
ENSG00000172046	ENSP00000395260 	USP19
ENSG00000244687	ENSP00000395264 	UBE2V1
ENSG00000134086	ENSP00000395399 	VHL
ENSG00000222009	ENSP00000395461 	BTBD19
ENSG00000164164	ENSP00000395487 	OTUD4
ENSG00000234127	ENSP00000395491 	TRIM26
ENSG00000140464	ENSP00000395576 	PML
ENSG00000235025	ENSP00000395598 	TRIM10
ENSG00000235022	ENSP00000395696 	RNF39
ENSG00000170852	ENSP00000395715 	KBTBD2
ENSG00000234046	ENSP00000395820 	TRIM26
ENSG00000258659	ENSP00000395982 	TRIM34
ENSG00000055483	ENSP00000395985 	USP36
ENSG00000184182	ENSP00000396003 	UBE2F
ENSG00000055130	ENSP00000396011 	CUL1
ENSG00000144357	ENSP00000396068 	UBR3
ENSG00000234046	ENSP00000396089 	TRIM26
ENSG00000184979	ENSP00000396091 	USP18
ENSG00000168883	ENSP00000396133 	USP39
ENSG00000234046	ENSP00000396188 	TRIM26
ENSG00000177479	ENSP00000396254 	ARIH2
ENSG00000228520	ENSP00000396271 	RING1
ENSG00000237056	ENSP00000396292 	ZBTB22
ENSG00000075975	ENSP00000396340 	MKRN2
ENSG00000235107	ENSP00000396439 	RING1
ENSG00000167196	ENSP00000396442 	FBXO22
ENSG00000204449	ENSP00000396557 	TRIM49L2
ENSG00000135913	ENSP00000396585 	USP37
ENSG00000122515	ENSP00000396601 	ZMIZ2
ENSG00000076604	ENSP00000396602 	TRAF4
ENSG00000184182	ENSP00000396630 	UBE2F
ENSG00000136161	ENSP00000396662 	RCBTB2
ENSG00000163961	ENSP00000396712 	RNF168
ENSG00000136636	ENSP00000396726 	KCTD3
ENSG00000198625	ENSP00000396840 	MDM4
ENSG00000233948	ENSP00000396844 	TRIM27
ENSG00000132274	ENSP00000396849 	TRIM22
ENSG00000198373	ENSP00000396871 	WWP2
ENSG00000109332	ENSP00000396901 	UBE2D3
ENSG00000175390	ENSP00000396929 	EIF3F
ENSG00000230308	ENSP00000396986 	TRIM39
ENSG00000233436	ENSP00000397020 	BTBD18
ENSG00000229929	ENSP00000397043 	TRIM39
ENSG00000226060	ENSP00000397048 	TRIM26
ENSG00000204613	ENSP00000397073 	TRIM10
ENSG00000012048	ENSP00000397145 	BRCA1
ENSG00000099949	ENSP00000397252 	LZTR1
ENSG00000138081	ENSP00000397359 	FBXO11
ENSG00000078967	ENSP00000397406 	UBE2D4
ENSG00000227472	ENSP00000397440 	TRIM10
ENSG00000104343	ENSP00000397453 	UBE2W
ENSG00000091073	ENSP00000397648 	DTX2
ENSG00000127191	ENSP00000397653 	TRAF2
ENSG00000146809	ENSP00000397655 	ASB15
ENSG00000224994	ENSP00000397665 	TRIM39
ENSG00000112182	ENSP00000397668 	BACH2
ENSG00000162931	ENSP00000397688 	TRIM17
ENSG00000132640	ENSP00000397809 	BTBD3
ENSG00000215277	ENSP00000397830 	C14orf164
ENSG00000070950	ENSP00000397852 	RAD18
ENSG00000156931	ENSP00000397879 	VPS8
ENSG00000099910	ENSP00000397882 	KLHL22
ENSG00000168283	ENSP00000397912 	BMI1
ENSG00000099364	ENSP00000397913 	FBXL19
ENSG00000204599	ENSP00000397952 	TRIM39
ENSG00000075975	ENSP00000397983 	MKRN2
ENSG00000113916	ENSP00000398014 	BCL6
ENSG00000243335	ENSP00000398177 	KCTD7
ENSG00000118939	ENSP00000398189 	UCHL3
ENSG00000224145	ENSP00000398224 	TRIM15
ENSG00000146926	ENSP00000398247 	ASB10
ENSG00000232839	ENSP00000398355 	TRIM39
ENSG00000237703	ENSP00000398404 	TRIM10
ENSG00000230308	ENSP00000398442 	TRIM39
ENSG00000206495	ENSP00000398453 	TRIM39
ENSG00000185619	ENSP00000398493 	PCGF3
ENSG00000230332	ENSP00000398512 	RNF39
ENSG00000234046	ENSP00000398545 	TRIM26
ENSG00000099910	ENSP00000398616 	KLHL22
ENSG00000223531	ENSP00000398677 	TRIM31
ENSG00000072609	ENSP00000398735 	CHFR
ENSG00000168283	ENSP00000398759 	BMI1
ENSG00000085982	ENSP00000398914 	USP40
ENSG00000232839	ENSP00000398956 	TRIM39
ENSG00000114316	ENSP00000399079 	USP4
ENSG00000163162	ENSP00000399090 	RNF149
ENSG00000226437	ENSP00000399106 	TRIM39
ENSG00000080802	ENSP00000399108 	CNOT4
ENSG00000184182	ENSP00000399183 	UBE2F
ENSG00000204977	ENSP00000399206 	TRIM13
ENSG00000168283	ENSP00000399220 	BMI1
ENSG00000115233	ENSP00000399311 	PSMD14
ENSG00000229346	ENSP00000399446 	TRIM10
ENSG00000227458	ENSP00000399450 	TRIM40
ENSG00000070950	ENSP00000399620 	RAD18
ENSG00000167986	ENSP00000399813 	DDB1
ENSG00000127191	ENSP00000400061 	TRAF2
ENSG00000172046	ENSP00000400090 	USP19
ENSG00000099910	ENSP00000400095 	KLHL22
ENSG00000170745	ENSP00000400098 	KCNS3
ENSG00000119283	ENSP00000400163 	TRIM67
ENSG00000206495	ENSP00000400243 	TRIM39
ENSG00000206495	ENSP00000400264 	TRIM39
ENSG00000144744	ENSP00000400294 	UBA3
ENSG00000132274	ENSP00000400417 	TRIM22
ENSG00000170035	ENSP00000400450 	UBE2E3
ENSG00000036257	ENSP00000400558 	CUL3
ENSG00000231115	ENSP00000400572 	RING1
ENSG00000156273	ENSP00000400576 	BACH1
ENSG00000168090	ENSP00000400617 	COPS6
ENSG00000231641	ENSP00000400655 	TRIM26
ENSG00000121481	ENSP00000400722 	RNF2
ENSG00000118369	ENSP00000400825 	USP35
ENSG00000215897	ENSP00000400836 	ZBTB8B
ENSG00000109654	ENSP00000400879 	TRIM2
ENSG00000233136	ENSP00000400880 	RP11-1286E23.6
ENSG00000135913	ENSP00000400902 	USP37
ENSG00000185651	ENSP00000400906 	UBE2L3
ENSG00000234127	ENSP00000400920 	TRIM26
ENSG00000036257	ENSP00000400935 	CUL3
ENSG00000164751	ENSP00000400984 	PEX2
ENSG00000119402	ENSP00000401003 	FBXW2
ENSG00000165338	ENSP00000401023 	HECTD2
ENSG00000163743	ENSP00000401041 	RCHY1
ENSG00000182247	ENSP00000401053 	UBE2E2
ENSG00000224994	ENSP00000401071 	TRIM39
ENSG00000055483	ENSP00000401119 	USP36
ENSG00000224994	ENSP00000401123 	TRIM39
ENSG00000227171	ENSP00000401131 	RNF39
ENSG00000227277	ENSP00000401172 	RNF5
ENSG00000229929	ENSP00000401184 	TRIM39
ENSG00000172046	ENSP00000401197 	USP19
ENSG00000086758	ENSP00000401253 	HUWE1
ENSG00000114062	ENSP00000401265 	UBE3A
ENSG00000105879	ENSP00000401277 	CBLL1
ENSG00000146926	ENSP00000401369 	ASB10
ENSG00000185619	ENSP00000401431 	PCGF3
ENSG00000022840	ENSP00000401517 	RNF10
ENSG00000118503	ENSP00000401562 	TNFAIP3
ENSG00000068308	ENSP00000401629 	OTUD5
ENSG00000135473	ENSP00000401721 	PAN2
ENSG00000168283	ENSP00000401773 	BMI1
ENSG00000229929	ENSP00000401848 	TRIM39
ENSG00000163376	ENSP00000401878 	KBTBD8
ENSG00000160087	ENSP00000401898 	UBE2J2
ENSG00000100628	ENSP00000402044 	ASB2
ENSG00000070950	ENSP00000402049 	RAD18
ENSG00000122779	ENSP00000402079 	TRIM24
ENSG00000230230	ENSP00000402135 	TRIM26
ENSG00000226060	ENSP00000402395 	TRIM26
ENSG00000150244	ENSP00000402414 	TRIM48
ENSG00000100379	ENSP00000402434 	KCTD17
ENSG00000166348	ENSP00000402435 	USP54
ENSG00000167770	ENSP00000402551 	OTUB1
ENSG00000258659	ENSP00000402595 	TRIM34
ENSG00000227458	ENSP00000402617 	TRIM40
ENSG00000251537	ENSP00000402644 	RP11-385D13.1
ENSG00000226060	ENSP00000402684 	TRIM26
ENSG00000138081	ENSP00000402692 	FBXO11
ENSG00000099910	ENSP00000402746 	KLHL22
ENSG00000237056	ENSP00000402785 	ZBTB22
ENSG00000226060	ENSP00000402990 	TRIM26
ENSG00000237046	ENSP00000403025 	TRIM40
ENSG00000224994	ENSP00000403073 	TRIM39
ENSG00000233599	ENSP00000403221 	TRIM15
ENSG00000177479	ENSP00000403222 	ARIH2
ENSG00000086758	ENSP00000403236 	HUWE1
ENSG00000156509	ENSP00000403293 	FBXO43
ENSG00000162931	ENSP00000403312 	TRIM17
ENSG00000122779	ENSP00000403347 	TRIM24
ENSG00000234046	ENSP00000403395 	TRIM26
ENSG00000233948	ENSP00000403398 	TRIM27
ENSG00000154710	ENSP00000403429 	RABGEF1
ENSG00000089234	ENSP00000403524 	BRAP
ENSG00000115239	ENSP00000403568 	ASB3
ENSG00000107872	ENSP00000403646 	FBXL15
ENSG00000162607	ENSP00000403662 	USP1
ENSG00000231396	ENSP00000403760 	RP11-1286E23.5
ENSG00000104343	ENSP00000403764 	UBE2W
ENSG00000231641	ENSP00000403765 	TRIM26
ENSG00000147912	ENSP00000403802 	FBXO10
ENSG00000182325	ENSP00000403873 	FBXL6
ENSG00000239388	ENSP00000403878 	ASB14
ENSG00000228881	ENSP00000403887 	TRIM26
ENSG00000106443	ENSP00000403907 	PHF14
ENSG00000099910	ENSP00000403999 	KLHL22
ENSG00000155313	ENSP00000404086 	USP25
ENSG00000187147	ENSP00000404169 	RNF220
ENSG00000169871	ENSP00000404186 	TRIM56
ENSG00000230308	ENSP00000404333 	TRIM39
ENSG00000230308	ENSP00000404340 	TRIM39
ENSG00000173064	ENSP00000404379 	C12orf51
ENSG00000236104	ENSP00000404403 	ZBTB22
ENSG00000132640	ENSP00000404582 	BTBD3
ENSG00000204977	ENSP00000404586 	TRIM13
ENSG00000138942	ENSP00000404601 	RNF185
ENSG00000011275	ENSP00000404602 	RNF216
ENSG00000156931	ENSP00000404704 	VPS8
ENSG00000166348	ENSP00000404710 	USP54
ENSG00000159069	ENSP00000404829 	FBXW5
ENSG00000127481	ENSP00000404897 	UBR4
ENSG00000224994	ENSP00000404904 	TRIM39
ENSG00000224542	ENSP00000404933 	TRIM31
ENSG00000100221	ENSP00000405182 	JOSD1
ENSG00000170035	ENSP00000405185 	UBE2E3
ENSG00000222009	ENSP00000405193 	BTBD19
ENSG00000237071	ENSP00000405229 	TRIM27
ENSG00000229929	ENSP00000405274 	TRIM39
ENSG00000230467	ENSP00000405340 	RNF39
ENSG00000161040	ENSP00000405434 	FBXL13
ENSG00000049759	ENSP00000405440 	NEDD4L
ENSG00000177981	ENSP00000405447 	ASB8
ENSG00000156931	ENSP00000405483 	VPS8
ENSG00000204599	ENSP00000405498 	TRIM39
ENSG00000137313	ENSP00000405526 	TRIM26
ENSG00000138592	ENSP00000405537 	USP8
ENSG00000229381	ENSP00000405578 	TRIM10
ENSG00000105982	ENSP00000405588 	RNF32
ENSG00000231641	ENSP00000405710 	TRIM26
ENSG00000228881	ENSP00000405791 	TRIM26
ENSG00000127191	ENSP00000405860 	TRAF2
ENSG00000230230	ENSP00000405923 	TRIM26
ENSG00000204599	ENSP00000405928 	TRIM39
ENSG00000107872	ENSP00000405961 	FBXL15
ENSG00000204599	ENSP00000406019 	TRIM39
ENSG00000232839	ENSP00000406034 	TRIM39
ENSG00000184182	ENSP00000406113 	UBE2F
ENSG00000090686	ENSP00000406256 	USP48
ENSG00000147364	ENSP00000406265 	FBXO25
ENSG00000160685	ENSP00000406286 	ZBTB7B
ENSG00000127191	ENSP00000406524 	TRAF2
ENSG00000204599	ENSP00000406562 	TRIM39
ENSG00000001629	ENSP00000406644 	ANKIB1
ENSG00000233198	ENSP00000406665 	RNF224
ENSG00000226060	ENSP00000406707 	TRIM26
ENSG00000140464	ENSP00000406709 	PML
ENSG00000080802	ENSP00000406777 	CNOT4
ENSG00000206495	ENSP00000406918 	TRIM39
ENSG00000177311	ENSP00000406955 	ZBTB38
ENSG00000101871	ENSP00000406979 	MID1
ENSG00000229929	ENSP00000406984 	TRIM39
ENSG00000234046	ENSP00000407035 	TRIM26
ENSG00000178809	ENSP00000407135 	TRIM73
ENSG00000166348	ENSP00000407245 	USP54
ENSG00000237733	ENSP00000407248 	RNF39
ENSG00000236967	ENSP00000407291 	RNF39
ENSG00000234046	ENSP00000407294 	TRIM26
ENSG00000236104	ENSP00000407545 	ZBTB22
ENSG00000204308	ENSP00000407656 	RNF5
ENSG00000226437	ENSP00000407661 	TRIM39
ENSG00000244687	ENSP00000407770 	UBE2V1
ENSG00000002746	ENSP00000407774 	HECW1
ENSG00000109189	ENSP00000407818 	USP46
ENSG00000036672	ENSP00000407842 	USP2
ENSG00000231641	ENSP00000407876 	TRIM26
ENSG00000224994	ENSP00000407903 	TRIM39
ENSG00000157911	ENSP00000407922 	PEX10
ENSG00000237462	ENSP00000407959 	TRIM27
ENSG00000196323	ENSP00000408079 	ZBTB44
ENSG00000106346	ENSP00000408217 	USP42
ENSG00000163113	ENSP00000408231 	OTUD7B
ENSG00000226060	ENSP00000408233 	TRIM26
ENSG00000119401	ENSP00000408292 	TRIM32
ENSG00000151079	ENSP00000408321 	KCNA6
ENSG00000153827	ENSP00000408330 	TRIP12
ENSG00000134504	ENSP00000408405 	KCTD1
ENSG00000237733	ENSP00000408539 	RNF39
ENSG00000114796	ENSP00000408567 	KLHL24
ENSG00000156273	ENSP00000408605 	BACH1
ENSG00000118564	ENSP00000408679 	FBXL5
ENSG00000163462	ENSP00000408696 	TRIM46
ENSG00000166348	ENSP00000408714 	USP54
ENSG00000116750	ENSP00000408720 	UCHL5
ENSG00000132640	ENSP00000408817 	BTBD3
ENSG00000110429	ENSP00000408836 	FBXO3
ENSG00000175556	ENSP00000408894 	LONRF3
ENSG00000153558	ENSP00000408895 	FBXL2
ENSG00000145860	ENSP00000409064 	RNF145
ENSG00000099910	ENSP00000409092 	KLHL22
ENSG00000179627	ENSP00000409107 	ZBTB42
ENSG00000100379	ENSP00000409116 	KCTD17
ENSG00000176871	ENSP00000409131 	WSB2
ENSG00000230230	ENSP00000409182 	TRIM26
ENSG00000164164	ENSP00000409279 	OTUD4
ENSG00000114737	ENSP00000409346 	CISH
ENSG00000185278	ENSP00000409408 	ZBTB37
ENSG00000224168	ENSP00000409501 	TRIM31
ENSG00000235905	ENSP00000409605 	TRIM15
ENSG00000168263	ENSP00000409635 	KCNV2
ENSG00000100379	ENSP00000409638 	KCTD17
ENSG00000122515	ENSP00000409648 	ZMIZ2
ENSG00000230308	ENSP00000409902 	TRIM39
ENSG00000145390	ENSP00000409906 	USP53
ENSG00000181852	ENSP00000409919 	RNF41
ENSG00000034063	ENSP00000409986 	UHRF1
ENSG00000177051	ENSP00000410007 	FBXO46
ENSG00000100221	ENSP00000410010 	JOSD1
ENSG00000178809	ENSP00000410121 	TRIM73
ENSG00000166016	ENSP00000410157 	ABTB2
ENSG00000222009	ENSP00000410162 	BTBD19
ENSG00000234127	ENSP00000410446 	TRIM26
ENSG00000237330	ENSP00000410533 	RNF223
ENSG00000115464	ENSP00000410559 	USP34
ENSG00000036257	ENSP00000410575 	CUL3
ENSG00000069869	ENSP00000410613 	NEDD4
ENSG00000105879	ENSP00000410615 	CBLL1
ENSG00000223569	ENSP00000410621 	RP11-1286E23.10
ENSG00000070047	ENSP00000410626 	PHRF1
ENSG00000170142	ENSP00000410652 	UBE2E1
ENSG00000135679	ENSP00000410694 	MDM2
ENSG00000080561	ENSP00000410730 	MID2
ENSG00000229381	ENSP00000410849 	TRIM10
ENSG00000011275	ENSP00000410873 	RNF216
ENSG00000185515	ENSP00000410914 	BRCC3
ENSG00000215641	ENSP00000411026 	TRIM27
ENSG00000114062	ENSP00000411258 	UBE3A
ENSG00000137393	ENSP00000411270 	RNF144B
ENSG00000170142	ENSP00000411351 	UBE2E1
ENSG00000167962	ENSP00000411409 	ZNF598
ENSG00000090316	ENSP00000411415 	MAEA
ENSG00000107872	ENSP00000411435 	FBXL15
ENSG00000226437	ENSP00000411500 	TRIM39
ENSG00000226437	ENSP00000411582 	TRIM39
ENSG00000151692	ENSP00000411616 	RNF144A
ENSG00000243335	ENSP00000411624 	KCTD7
ENSG00000235960	ENSP00000411683 	TRIM15
ENSG00000056586	ENSP00000411767 	RC3H2
ENSG00000114648	ENSP00000411839 	KLHL18
ENSG00000165406	ENSP00000411848 	MARCH8
ENSG00000226402	ENSP00000411879 	TRIM31
ENSG00000049759	ENSP00000411947 	NEDD4L
ENSG00000224994	ENSP00000411949 	TRIM39
ENSG00000091073	ENSP00000411986 	DTX2
ENSG00000168894	ENSP00000412025 	RNF181
ENSG00000205189	ENSP00000412036 	ZBTB10
ENSG00000011332	ENSP00000412098 	DPF1
ENSG00000119283	ENSP00000412124 	TRIM67
ENSG00000105879	ENSP00000412126 	CBLL1
ENSG00000169155	ENSP00000412145 	ZBTB43
ENSG00000137313	ENSP00000412165 	TRIM26
ENSG00000005812	ENSP00000412183 	FBXL3
ENSG00000138376	ENSP00000412186 	BARD1
ENSG00000226788	ENSP00000412190 	RING1
ENSG00000070950	ENSP00000412261 	RAD18
ENSG00000229346	ENSP00000412370 	TRIM10
ENSG00000206280	ENSP00000412427 	ZBTB22
ENSG00000229006	ENSP00000412445 	TRIM27
ENSG00000119401	ENSP00000412603 	TRIM32
ENSG00000003096	ENSP00000412640 	KLHL13
ENSG00000230230	ENSP00000412641 	TRIM26
ENSG00000138592	ENSP00000412682 	USP8
ENSG00000114626	ENSP00000412684 	ABTB1
ENSG00000230308	ENSP00000412743 	TRIM39
ENSG00000146414	ENSP00000412797 	SHPRH
ENSG00000228881	ENSP00000412838 	TRIM26
ENSG00000132274	ENSP00000412845 	TRIM22
ENSG00000122515	ENSP00000412848 	ZMIZ2
ENSG00000204977	ENSP00000412943 	TRIM13
ENSG00000163098	ENSP00000412957 	BIRC8
ENSG00000162298	ENSP00000412962 	SYVN1
ENSG00000139218	ENSP00000413036 	SCAF11
ENSG00000113916	ENSP00000413122 	BCL6
ENSG00000183574	ENSP00000413131 	RNF5
ENSG00000185515	ENSP00000413170 	BRCC3
ENSG00000236104	ENSP00000413172 	ZBTB22
ENSG00000002746	ENSP00000413336 	HECW1
ENSG00000236515	ENSP00000413557 	ZBTB9
ENSG00000234127	ENSP00000413673 	TRIM26
ENSG00000232839	ENSP00000413846 	TRIM39
ENSG00000146755	ENSP00000413875 	TRIM50
ENSG00000151136	ENSP00000413889 	BTBD11
ENSG00000005810	ENSP00000413907 	MYCBP2
ENSG00000227147	ENSP00000413961 	TRIM15
ENSG00000080561	ENSP00000413976 	MID2
ENSG00000108094	ENSP00000414095 	CUL2
ENSG00000231002	ENSP00000414248 	TRIM26
ENSG00000236399	ENSP00000414258 	TRIM40
ENSG00000078967	ENSP00000414331 	UBE2D4
ENSG00000232399	ENSP00000414392 	RP11-1286E23.8
ENSG00000068308	ENSP00000414405 	OTUD5
ENSG00000113916	ENSP00000414455 	BCL6
ENSG00000135108	ENSP00000414468 	FBXO21
ENSG00000175556	ENSP00000414519 	LONRF3
ENSG00000101871	ENSP00000414521 	MID1
ENSG00000229929	ENSP00000414525 	TRIM39
ENSG00000184182	ENSP00000414619 	UBE2F
ENSG00000187147	ENSP00000414640 	RNF220
ENSG00000145495	ENSP00000414643 	MARCH6
ENSG00000164049	ENSP00000414683 	FBXW12
ENSG00000122515	ENSP00000414723 	ZMIZ2
ENSG00000233931	ENSP00000414769 	TRIM40
ENSG00000237900	ENSP00000414777 	ZBTB12
ENSG00000229006	ENSP00000414793 	TRIM27
ENSG00000116661	ENSP00000414826 	FBXO2
ENSG00000161133	ENSP00000414922 	USP41
ENSG00000172985	ENSP00000414997 	SH3RF3
ENSG00000155034	ENSP00000415064 	FBXL18
ENSG00000123444	ENSP00000415106 	KBTBD4
ENSG00000228907	ENSP00000415127 	RNF5
ENSG00000185515	ENSP00000415152 	BRCC3
ENSG00000236399	ENSP00000415169 	TRIM40
ENSG00000100221	ENSP00000415189 	JOSD1
ENSG00000177301	ENSP00000415257 	KCNA2
ENSG00000229929	ENSP00000415259 	TRIM39
ENSG00000235022	ENSP00000415281 	RNF39
ENSG00000185278	ENSP00000415293 	ZBTB37
ENSG00000228881	ENSP00000415328 	TRIM26
ENSG00000183826	ENSP00000415365 	BTBD9
ENSG00000232839	ENSP00000415414 	TRIM39
ENSG00000085982	ENSP00000415434 	USP40
ENSG00000235259	ENSP00000415480 	TRIM15
ENSG00000154710	ENSP00000415503 	RABGEF1
ENSG00000113916	ENSP00000415574 	BCL6
ENSG00000230308	ENSP00000415671 	TRIM39
ENSG00000022840	ENSP00000415682 	RNF10
ENSG00000231002	ENSP00000415755 	TRIM26
ENSG00000223767	ENSP00000415784 	RNF5
ENSG00000076604	ENSP00000415789 	TRAF4
ENSG00000109654	ENSP00000415812 	TRIM2
ENSG00000154710	ENSP00000415815 	RABGEF1
ENSG00000206495	ENSP00000415953 	TRIM39
ENSG00000185722	ENSP00000416005 	ANKFY1
ENSG00000204859	ENSP00000416054 	ZBTB48
ENSG00000205189	ENSP00000416134 	ZBTB10
ENSG00000164068	ENSP00000416156 	RNF123
ENSG00000148331	ENSP00000416172 	ASB6
ENSG00000173838	ENSP00000416177 	MARCH10
ENSG00000161594	ENSP00000416221 	KLHL10
ENSG00000231002	ENSP00000416276 	TRIM26
ENSG00000234495	ENSP00000416281 	TRIM27
ENSG00000133606	ENSP00000416369 	MKRN1
ENSG00000072609	ENSP00000416431 	CHFR
ENSG00000146809	ENSP00000416433 	ASB15
ENSG00000148634	ENSP00000416504 	HERC4
ENSG00000080802	ENSP00000416532 	CNOT4
ENSG00000106336	ENSP00000416558 	FBXO24
ENSG00000224496	ENSP00000416663 	TRIM40
ENSG00000228881	ENSP00000416664 	TRIM26
ENSG00000231641	ENSP00000416737 	TRIM26
ENSG00000114796	ENSP00000416836 	KLHL24
ENSG00000229929	ENSP00000416850 	TRIM39
ENSG00000117153	ENSP00000416886 	KLHL12
ENSG00000143756	ENSP00000416888 	FBXO28
ENSG00000228001	ENSP00000416950 	TRIM40
ENSG00000167770	ENSP00000416973 	OTUB1
ENSG00000237462	ENSP00000416983 	TRIM27
ENSG00000178809	ENSP00000417040 	TRIM73
ENSG00000213186	ENSP00000417081 	TRIM59
ENSG00000163930	ENSP00000417132 	BAP1
ENSG00000058056	ENSP00000417146 	USP13
ENSG00000012048	ENSP00000417148 	BRCA1
ENSG00000165188	ENSP00000417176 	RNF183
ENSG00000106336	ENSP00000417179 	FBXO24
ENSG00000114796	ENSP00000417275 	KLHL24
ENSG00000135679	ENSP00000417281 	MDM2
ENSG00000181722	ENSP00000417307 	ZBTB20
ENSG00000163376	ENSP00000417341 	KBTBD8
ENSG00000114796	ENSP00000417347 	KLHL24
ENSG00000114626	ENSP00000417366 	ABTB1
ENSG00000168301	ENSP00000417490 	KCTD6
ENSG00000180537	ENSP00000417500 	RNF182
ENSG00000012048	ENSP00000417554 	BRCA1
ENSG00000153558	ENSP00000417601 	FBXL2
ENSG00000213186	ENSP00000417605 	TRIM59
ENSG00000186591	ENSP00000417681 	UBE2H
ENSG00000186591	ENSP00000417709 	UBE2H
ENSG00000163930	ENSP00000417776 	BAP1
ENSG00000133606	ENSP00000417863 	MKRN1
ENSG00000165192	ENSP00000417914 	ASB11
ENSG00000165188	ENSP00000417943 	RNF183
ENSG00000012048	ENSP00000417988 	BRCA1
ENSG00000163376	ENSP00000418075 	KBTBD8
ENSG00000181722	ENSP00000418092 	ZBTB20
ENSG00000184887	ENSP00000418150 	BTBD6
ENSG00000183826	ENSP00000418201 	BTBD9
ENSG00000082996	ENSP00000418308 	RNF13
ENSG00000114626	ENSP00000418439 	ABTB1
ENSG00000183763	ENSP00000418544 	TRAIP
ENSG00000012048	ENSP00000418548 	BRCA1
ENSG00000213186	ENSP00000418699 	TRIM59
ENSG00000180537	ENSP00000418717 	RNF182
ENSG00000162601	ENSP00000418734 	MYSM1
ENSG00000183826	ENSP00000418751 	BTBD9
ENSG00000213186	ENSP00000418856 	TRIM59
ENSG00000082996	ENSP00000418863 	RNF13
ENSG00000114796	ENSP00000418922 	KLHL24
ENSG00000012048	ENSP00000418960 	BRCA1
ENSG00000114796	ENSP00000419010 	KLHL24
ENSG00000114125	ENSP00000419084 	RNF7
ENSG00000186591	ENSP00000419097 	UBE2H
ENSG00000012048	ENSP00000419103 	BRCA1
ENSG00000181722	ENSP00000419153 	ZBTB20
