name	ensp	Cytoplasm	Golgi apparatus	Plasma membrane	Lysosome	Endosome	Nucleus	Cytoskeleton	Mitochondrion
ZW10	ENSP00000200135	5.0	0.0	0.0	0.0	0.0	4.0	5.0	0.0
ITGB4	ENSP00000200181	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
CCL7	ENSP00000200307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPP1R15A	ENSP00000200453	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRIP6	ENSP00000200457	5.0	0.0	4.0	0.0	0.0	5.0	5.0	0.0
ADAM11	ENSP00000200557	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
SLC22A4	ENSP00000200652	5.0	0.0	4.0	0.0	0.0	0.0	0.0	5.0
CETP	ENSP00000200676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT3	ENSP00000200691	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TFAP2C	ENSP00000201031	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
SULT2B1	ENSP00000201586	3.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
EPS8L1	ENSP00000201647	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
REM1	ENSP00000201979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDRG1	ENSP00000202017	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPP1R13B	ENSP00000202556	5.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0
TGM6	ENSP00000202625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RALGAPA2	ENSP00000202677	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
RPL6	ENSP00000202773	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
MAPKAPK5	ENSP00000202788	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
ESF1	ENSP00000202816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC24A6	ENSP00000202831	5.0	0.0	5.0	0.0	0.0	0.0	0.0	5.0
SIRT4	ENSP00000202967	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
TRMT6	ENSP00000203001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HAUS5	ENSP00000203166	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
UQCRC1	ENSP00000203407	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
GMIP	ENSP00000203556	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LAG3	ENSP00000203629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MLF2	ENSP00000203630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTUB2	ENSP00000203664	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
ARHGAP4	ENSP00000203786	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPEL1	ENSP00000204279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TFAP4	ENSP00000204517	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
PDCD7	ENSP00000204549	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
SPG21	ENSP00000204566	5.0	5.0	0.0	0.0	5.0	4.0	0.0	0.0
CHRD	ENSP00000204604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THPO	ENSP00000204615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLT3LG	ENSP00000204637	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
GNPTG	ENSP00000204679	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
GOLGA3	ENSP00000204726	5.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0
EFNB1	ENSP00000204961	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
GLG1	ENSP00000205061	5.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0
DLL3	ENSP00000205143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAT14	ENSP00000205194	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
LAMB4	ENSP00000205386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLD	ENSP00000205402	5.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0
ABCC6	ENSP00000205557	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
CMTM6	ENSP00000205636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MYO15A	ENSP00000205890	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
APOH	ENSP00000205948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPAG7	ENSP00000206020	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
ESR1	ENSP00000206249	5.0	5.0	5.0	0.0	0.0	5.0	0.0	0.0
RGS17	ENSP00000206262	5.0	0.0	3.0	0.0	0.0	5.0	0.0	0.0
TMEM101	ENSP00000206380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC80	ENSP00000206423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HAUS4	ENSP00000206474	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
CEBPE	ENSP00000206513	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
OSGEP	ENSP00000206542	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SLC22A17	ENSP00000206544	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
G2E3	ENSP00000206595	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TGM1	ENSP00000206765	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
TBX15	ENSP00000207157	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
MYL6B	ENSP00000207437	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
TEKT2	ENSP00000207457	3.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0
UNC13D	ENSP00000207549	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0
VNN3	ENSP00000207771	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
OR1I1	ENSP00000209540	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
ADH7	ENSP00000209665	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADH1A	ENSP00000209668	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT23	ENSP00000209718	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
CDC6	ENSP00000209728	5.0	4.0	0.0	0.0	0.0	5.0	4.0	0.0
AAAS	ENSP00000209873	4.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0
CBX5	ENSP00000209875	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
KLHL20	ENSP00000209884	5.0	4.0	0.0	0.0	0.0	5.0	4.0	0.0
FMO2	ENSP00000209929	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DHPS	ENSP00000210060	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB26	ENSP00000210187	4.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0
PSMD5	ENSP00000210313	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
NANS	ENSP00000210444	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEMA4G	ENSP00000210633	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
TPSD1	ENSP00000211076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSTA3	ENSP00000211122	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAPK13	ENSP00000211287	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM14A	ENSP00000211314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRRT1	ENSP00000211413	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
ZNF184	ENSP00000211936	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
VCL	ENSP00000211998	4.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0
SIRT1	ENSP00000212015	5.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0
TGFBR3	ENSP00000212355	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
SH3GLB1	ENSP00000212369	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0
TMED1	ENSP00000214869	5.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0
MZF1	ENSP00000215057	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
PSMD8	ENSP00000215071	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
STX1B	ENSP00000215095	3.0	0.0	4.0	0.0	0.0	5.0	3.0	0.0
EFNA2	ENSP00000215368	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
ATP5D	ENSP00000215375	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
C19orf26	ENSP00000215376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AMELY	ENSP00000215479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF22	ENSP00000215530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C19orf77	ENSP00000215531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGFALS	ENSP00000215539	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
MARCH2	ENSP00000215555	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0
NDUFB7	ENSP00000215565	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
TECR	ENSP00000215567	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
TIMM13	ENSP00000215570	5.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0
CDC34	ENSP00000215574	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
C19orf21	ENSP00000215582	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
POLR2E	ENSP00000215587	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
POLRMT	ENSP00000215591	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
GADD45B	ENSP00000215631	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
MADCAM1	ENSP00000215637	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
MAPK12	ENSP00000215659	5.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0
SERPIND1	ENSP00000215727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNAP29	ENSP00000215730	5.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0
THAP7	ENSP00000215742	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
MMP11	ENSP00000215743	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
MIF	ENSP00000215754	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDTL	ENSP00000215770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDCT	ENSP00000215773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSTT2	ENSP00000215780	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OSM	ENSP00000215781	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
TBC1D10A	ENSP00000215790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SF3A1	ENSP00000215793	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
USP18	ENSP00000215794	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SEC14L3	ENSP00000215812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPD3	ENSP00000215829	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
MAPK1	ENSP00000215832	5.0	5.0	5.0	0.0	5.0	5.0	3.0	5.0
TCN2	ENSP00000215838	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0
MORC2	ENSP00000215862	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SLC25A1	ENSP00000215882	5.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0
PLA2G3	ENSP00000215885	5.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0
PDXP	ENSP00000215904	5.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0
ASPHD2	ENSP00000215906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LGALS1	ENSP00000215909	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PIK3IP1	ENSP00000215912	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
ANKRD54	ENSP00000215941	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
NHP2L1	ENSP00000215956	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
MICALL1	ENSP00000215957	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
CENPM	ENSP00000215980	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
DMC1	ENSP00000216024	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
HSCB	ENSP00000216027	5.0	0.0	4.0	0.0	0.0	0.0	4.0	5.0
CBY1	ENSP00000216029	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TOMM22	ENSP00000216034	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
XBP1	ENSP00000216037	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
C22orf28	ENSP00000216038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JOSD1	ENSP00000216039	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
GTPBP1	ENSP00000216044	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUN2	ENSP00000216064	5.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0
DNAL4	ENSP00000216068	3.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0
MIOX	ENSP00000216075	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LMF2	ENSP00000216080	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RHBDD3	ENSP00000216085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
APOBEC3D	ENSP00000216099	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
RASL10A	ENSP00000216101	0.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0
HMGXB4	ENSP00000216106	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
BIK	ENSP00000216115	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
HMOX1	ENSP00000216117	5.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
NIPSNAP1	ENSP00000216121	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
MCM5	ENSP00000216122	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
ARSA	ENSP00000216124	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
RASD2	ENSP00000216127	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
CBX7	ENSP00000216133	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
ACR	ENSP00000216139	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
CABP7	ENSP00000216144	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
TAB1	ENSP00000216160	4.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0
PNPLA3	ENSP00000216180	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MYH9	ENSP00000216181	5.0	0.0	5.0	0.0	0.0	5.0	5.0	0.0
TXN2	ENSP00000216185	5.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0
FOXRED2	ENSP00000216187	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EIF3D	ENSP00000216190	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADSL	ENSP00000216194	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PVALB	ENSP00000216200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UPK3A	ENSP00000216211	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM118A	ENSP00000216214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ST13	ENSP00000216218	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL2RB	ENSP00000216223	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
RBX1	ENSP00000216225	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
L3MBTL2	ENSP00000216237	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
CHADL	ENSP00000216241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHF5A	ENSP00000216252	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
ACO2	ENSP00000216254	4.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0
PMM1	ENSP00000216259	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CERK	ENSP00000216264	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
BRD1	ENSP00000216267	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
ZBED4	ENSP00000216268	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
HDAC10	ENSP00000216271	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
RIPK3	ENSP00000216274	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
PAPOLA	ENSP00000216277	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
NID2	ENSP00000216286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNAPC1	ENSP00000216294	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SUPT16H	ENSP00000216297	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
FKBP3	ENSP00000216330	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
CTSG	ENSP00000216336	5.0	0.0	5.0	0.0	0.0	4.0	0.0	0.0
GZMH	ENSP00000216338	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GZMB	ENSP00000216341	3.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0
COCH	ENSP00000216361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP4S1	ENSP00000216366	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
POLE2	ENSP00000216367	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SOS2	ENSP00000216373	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDKL1	ENSP00000216378	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
PYGL	ENSP00000216392	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
GNPNAT1	ENSP00000216410	5.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0
CNIH	ENSP00000216416	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
CGRRF1	ENSP00000216420	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
ATP6V1D	ENSP00000216442	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
PLEK2	ENSP00000216446	3.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0
PIGH	ENSP00000216452	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PSMA3	ENSP00000216455	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
VTI1B	ENSP00000216456	5.0	5.0	0.0	5.0	5.0	0.0	0.0	0.0
TIMM9	ENSP00000216463	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
GSTZ1	ENSP00000216465	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
TMED8	ENSP00000216468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AHSA1	ENSP00000216479	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPTLC2	ENSP00000216484	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RIN3	ENSP00000216487	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
ALKBH1	ENSP00000216489	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
CHGA	ENSP00000216492	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIX4	ENSP00000216513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERH	ENSP00000216520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC10A1	ENSP00000216540	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
EIF5	ENSP00000216554	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
MTHFD1	ENSP00000216605	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
TCL1A	ENSP00000216612	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BDKRB1	ENSP00000216629	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
VRK1	ENSP00000216639	5.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0
APEX1	ENSP00000216714	5.0	0.0	0.0	0.0	0.0	5.0	4.0	5.0
PABPN1	ENSP00000216727	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
EFS	ENSP00000216733	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CINP	ENSP00000216756	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SRP54	ENSP00000216774	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
CPNE6	ENSP00000216775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCK2	ENSP00000216780	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
NFKBIA	ENSP00000216797	5.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0
FAM158A	ENSP00000216799	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PSME2	ENSP00000216802	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
BRMS1L	ENSP00000216807	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
PNN	ENSP00000216832	0.0	0.0	4.0	0.0	0.0	5.0	4.0	0.0
RABGGTA	ENSP00000216840	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP24A1	ENSP00000216862	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
NSFL1C	ENSP00000216879	4.0	0.0	4.0	0.0	0.0	4.0	4.0	0.0
AURKA	ENSP00000216911	4.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0
ZFP64	ENSP00000216923	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
GSS	ENSP00000216951	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYGB	ENSP00000216962	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PROCR	ENSP00000216968	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
MYBL2	ENSP00000217026	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
R3HDML	ENSP00000217043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SALL4	ENSP00000217086	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
CSTF1	ENSP00000217109	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TPD52L2	ENSP00000217121	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF512B	ENSP00000217130	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
CTSZ	ENSP00000217131	5.0	0.0	4.0	5.0	0.0	0.0	0.0	0.0
TUBB1	ENSP00000217133	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
SLCO4A1	ENSP00000217159	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
BIRC7	ENSP00000217169	5.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0
UBOX5	ENSP00000217173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EEF1A2	ENSP00000217182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTK6	ENSP00000217185	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SRMS	ENSP00000217188	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRIB3	ENSP00000217233	4.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0
CSNK2A1	ENSP00000217244	4.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0
MACROD2	ENSP00000217246	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
C20orf54	ENSP00000217254	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
RPS10P5	ENSP00000217256	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RSPO4	ENSP00000217260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PROKR2	ENSP00000217270	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
FERMT1	ENSP00000217289	5.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0
XKR7	ENSP00000217299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDYN	ENSP00000217305	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
CDK5RAP1	ENSP00000217372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNTA1	ENSP00000217381	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
OXT	ENSP00000217386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHMP4B	ENSP00000217402	5.0	0.0	4.0	0.0	5.0	4.0	0.0	0.0
LBP	ENSP00000217407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC32A1	ENSP00000217420	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
CST4	ENSP00000217423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AHCY	ENSP00000217426	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPINT3	ENSP00000217428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM83D	ENSP00000217429	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
PIGU	ENSP00000217446	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
ACOT8	ENSP00000217455	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C20orf3	ENSP00000217456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TXNL1	ENSP00000217515	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
MYL12A	ENSP00000217652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POLI	ENSP00000217800	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TAF9	ENSP00000217893	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
IDH3G	ENSP00000217901	4.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0
SLC25A43	ENSP00000217909	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
MXRA5	ENSP00000217939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VSIG1	ENSP00000217957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PSMD10	ENSP00000217958	5.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0
STS	ENSP00000217961	5.0	4.0	4.0	4.0	4.0	0.0	0.0	0.0
TBL1X	ENSP00000217964	0.0	0.0	0.0	0.0	0.0	4.0	5.0	0.0
PGRMC1	ENSP00000217971	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
RHOXF1	ENSP00000217999	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
NXT2	ENSP00000218004	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
GUCY2F	ENSP00000218006	0.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0
ATP1B4	ENSP00000218008	0.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0
